Phel_contig	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	GO_ID	GO_slim	CC_MF_BP
Phel_contig_570	8118.469	-2.391663	0.5403188	-4.426393	9.58e-06	0.000676615	GO:0016055	signal transduction	P
Phel_contig_26708	101.6629	-2.377872	0.6731995	-3.532195	0.000412125	0.008070334	GO:0001503	developmental processes	P
Phel_contig_26708	101.6629	-2.377872	0.6731995	-3.532195	0.000412125	0.008070334	GO:0042246	developmental processes	P
Phel_contig_26708	101.6629	-2.377872	0.6731995	-3.532195	0.000412125	0.008070334	GO:0042246	stress response	P
Phel_contig_26446	88.74575	-2.294483	0.5125866	-4.476284	7.6e-06	0.000577811	GO:0010133	other metabolic processes	P
Phel_contig_13176	1199.298568	-2.268029164	0.474273836	-4.782108969	1.73e-06	0.000203464	GO:0006564	other metabolic processes	P
Phel_contig_21431	11.7849287	-2.267325623	0.769787997	-2.945389681	0.003225481	0.028960613	GO:0015074	DNA metabolism	P
Phel_contig_30204	21.92818	-2.225159	0.6607825	-3.36746	0.00075864	0.01196071	GO:0006813	transport	P
Phel_contig_30204	21.92818	-2.225159	0.6607825	-3.36746	0.00075864	0.01196071	GO:0030322	other biological processes	P
Phel_contig_24689	266.9505	-2.18348396	0.542060509	-4.028118491	5.62e-05	0.002208245	GO:0001525	developmental processes	P
Phel_contig_24689	266.9505	-2.18348396	0.542060509	-4.028118491	5.62e-05	0.002208245	GO:0001568	developmental processes	P
Phel_contig_24689	266.9505	-2.18348396	0.542060509	-4.028118491	5.62e-05	0.002208245	GO:0001569	developmental processes	P
Phel_contig_24689	266.9505	-2.18348396	0.542060509	-4.028118491	5.62e-05	0.002208245	GO:0007369	developmental processes	P
Phel_contig_24689	266.9505	-2.18348396	0.542060509	-4.028118491	5.62e-05	0.002208245	GO:0007507	developmental processes	P
Phel_contig_24689	266.9505	-2.18348396	0.542060509	-4.028118491	5.62e-05	0.002208245	GO:0030154	other biological processes	P
Phel_contig_24689	266.9505	-2.18348396	0.542060509	-4.028118491	5.62e-05	0.002208245	GO:0043951	signal transduction	P
Phel_contig_24689	266.9505	-2.18348396	0.542060509	-4.028118491	5.62e-05	0.002208245	GO:0045766	developmental processes	P
Phel_contig_24689	266.9505	-2.18348396	0.542060509	-4.028118491	5.62e-05	0.002208245	GO:0051281	transport	P
Phel_contig_24689	266.9505	-2.18348396	0.542060509	-4.028118491	5.62e-05	0.002208245	GO:0060183	signal transduction	P
Phel_contig_24461	53.72919708	-2.166713414	0.556094097	-3.896307162	9.77e-05	0.003109295	GO:0006814	transport	P
Phel_contig_24461	53.72919708	-2.166713414	0.556094097	-3.896307162	9.77e-05	0.003109295	GO:0009437	other metabolic processes	P
Phel_contig_24461	53.72919708	-2.166713414	0.556094097	-3.896307162	9.77e-05	0.003109295	GO:0015697	transport	P
Phel_contig_24461	53.72919708	-2.166713414	0.556094097	-3.896307162	9.77e-05	0.003109295	GO:0015879	transport	P
Phel_contig_24461	53.72919708	-2.166713414	0.556094097	-3.896307162	9.77e-05	0.003109295	GO:0015893	transport	P
Phel_contig_24461	53.72919708	-2.166713414	0.556094097	-3.896307162	9.77e-05	0.003109295	GO:0052106	other biological processes	P
Phel_contig_24461	53.72919708	-2.166713414	0.556094097	-3.896307162	9.77e-05	0.003109295	GO:0060731	other biological processes	P
Phel_contig_24461	53.72919708	-2.166713414	0.556094097	-3.896307162	9.77e-05	0.003109295	GO:0070715	transport	P
Phel_contig_30565	15.1194	-2.163961	0.5407075	-4.002091	6.28e-05	0.002339297	GO:0006265	DNA metabolism	P
Phel_contig_29757	69.17922	-2.161868	0.5442135	-3.972463	7.11e-05	0.002512404	GO:0006302	DNA metabolism	P
Phel_contig_29757	69.17922	-2.161868	0.5442135	-3.972463	7.11e-05	0.002512404	GO:0006302	stress response	P
Phel_contig_29757	69.17922	-2.161868	0.5442135	-3.972463	7.11e-05	0.002512404	GO:0048666	developmental processes	P
Phel_contig_6750	1752.9	-2.147827	0.7128034	-3.013211	0.002584995	0.02538151	GO:0006810	transport	P
Phel_contig_6750	1752.9	-2.147827	0.7128034	-3.013211	0.002584995	0.02538151	GO:0007268	cell-cell signaling	P
Phel_contig_6750	1752.9	-2.147827	0.7128034	-3.013211	0.002584995	0.02538151	GO:0015844	transport	P
Phel_contig_6750	1752.9	-2.147827	0.7128034	-3.013211	0.002584995	0.02538151	GO:0015874	transport	P
Phel_contig_6750	1752.9	-2.147827	0.7128034	-3.013211	0.002584995	0.02538151	GO:0042493	other biological processes	P
Phel_contig_6750	1752.9	-2.147827	0.7128034	-3.013211	0.002584995	0.02538151	GO:0048265	stress response	P
Phel_contig_23751	104.4466901	-2.127687495	0.664169498	-3.203530876	0.001357535	0.017057525	GO:0000186	protein metabolism	P
Phel_contig_23751	104.4466901	-2.127687495	0.664169498	-3.203530876	0.001357535	0.017057525	GO:0000186	signal transduction	P
Phel_contig_23751	104.4466901	-2.127687495	0.664169498	-3.203530876	0.001357535	0.017057525	GO:0007186	signal transduction	P
Phel_contig_23751	104.4466901	-2.127687495	0.664169498	-3.203530876	0.001357535	0.017057525	GO:0007200	signal transduction	P
Phel_contig_23751	104.4466901	-2.127687495	0.664169498	-3.203530876	0.001357535	0.017057525	GO:0007218	signal transduction	P
Phel_contig_23751	104.4466901	-2.127687495	0.664169498	-3.203530876	0.001357535	0.017057525	GO:0008285	cell cycle and proliferation	P
Phel_contig_23751	104.4466901	-2.127687495	0.664169498	-3.203530876	0.001357535	0.017057525	GO:0019722	signal transduction	P
Phel_contig_23751	104.4466901	-2.127687495	0.664169498	-3.203530876	0.001357535	0.017057525	GO:0046887	cell-cell signaling	P
Phel_contig_23751	104.4466901	-2.127687495	0.664169498	-3.203530876	0.001357535	0.017057525	GO:0046887	transport	P
Phel_contig_23751	104.4466901	-2.127687495	0.664169498	-3.203530876	0.001357535	0.017057525	GO:0050482	transport	P
Phel_contig_23751	104.4466901	-2.127687495	0.664169498	-3.203530876	0.001357535	0.017057525	GO:0050806	cell-cell signaling	P
Phel_contig_23751	104.4466901	-2.127687495	0.664169498	-3.203530876	0.001357535	0.017057525	GO:0051496	cell organization and biogenesis	P
Phel_contig_27280	263.4176	-2.118708	0.7610085	-2.78408	0.005367985	0.03951206	GO:0010033	other biological processes	P
Phel_contig_27280	263.4176	-2.118708	0.7610085	-2.78408	0.005367985	0.03951206	GO:0043086	other biological processes	P
Phel_contig_27280	263.4176	-2.118708	0.7610085	-2.78408	0.005367985	0.03951206	GO:0051045	protein metabolism	P
Phel_contig_27280	263.4176	-2.118708	0.7610085	-2.78408	0.005367985	0.03951206	GO:0070373	signal transduction	P
Phel_contig_5527	134.3616	-2.102906	0.5735602	-3.66641	0.00024598	0.005703725	GO:0006071	other metabolic processes	P
Phel_contig_5527	134.3616	-2.102906	0.5735602	-3.66641	0.00024598	0.005703725	GO:0006629	other metabolic processes	P
Phel_contig_5527	134.3616	-2.102906	0.5735602	-3.66641	0.00024598	0.005703725	GO:0006651	other metabolic processes	P
Phel_contig_5527	134.3616	-2.102906	0.5735602	-3.66641	0.00024598	0.005703725	GO:0019432	other metabolic processes	P
Phel_contig_5527	134.3616	-2.102906	0.5735602	-3.66641	0.00024598	0.005703725	GO:0046462	other metabolic processes	P
Phel_contig_5527	134.3616	-2.102906	0.5735602	-3.66641	0.00024598	0.005703725	GO:0050892	other biological processes	P
Phel_contig_4346	6128.389	-2.102146	0.7531072	-2.791297	0.00524973	0.03891132	GO:0007158	cell adhesion	P
Phel_contig_4346	6128.389	-2.102146	0.7531072	-2.791297	0.00524973	0.03891132	GO:0008306	other biological processes	P
Phel_contig_4346	6128.389	-2.102146	0.7531072	-2.791297	0.00524973	0.03891132	GO:0010977	cell organization and biogenesis	P
Phel_contig_4346	6128.389	-2.102146	0.7531072	-2.791297	0.00524973	0.03891132	GO:0010977	developmental processes	P
Phel_contig_4346	6128.389	-2.102146	0.7531072	-2.791297	0.00524973	0.03891132	GO:0022029	developmental processes	P
Phel_contig_4346	6128.389	-2.102146	0.7531072	-2.791297	0.00524973	0.03891132	GO:0022408	cell adhesion	P
Phel_contig_4346	6128.389	-2.102146	0.7531072	-2.791297	0.00524973	0.03891132	GO:0030198	cell organization and biogenesis	P
Phel_contig_4346	6128.389	-2.102146	0.7531072	-2.791297	0.00524973	0.03891132	GO:0030517	cell organization and biogenesis	P
Phel_contig_4346	6128.389	-2.102146	0.7531072	-2.791297	0.00524973	0.03891132	GO:0030517	developmental processes	P
Phel_contig_4346	6128.389	-2.102146	0.7531072	-2.791297	0.00524973	0.03891132	GO:0048692	cell organization and biogenesis	P
Phel_contig_4346	6128.389	-2.102146	0.7531072	-2.791297	0.00524973	0.03891132	GO:0048692	developmental processes	P
Phel_contig_4346	6128.389	-2.102146	0.7531072	-2.791297	0.00524973	0.03891132	GO:0048692	stress response	P
Phel_contig_4346	6128.389	-2.102146	0.7531072	-2.791297	0.00524973	0.03891132	GO:0050804	cell-cell signaling	P
Phel_contig_4346	6128.389	-2.102146	0.7531072	-2.791297	0.00524973	0.03891132	GO:0050805	cell-cell signaling	P
Phel_contig_4346	6128.389	-2.102146	0.7531072	-2.791297	0.00524973	0.03891132	GO:0050808	cell organization and biogenesis	P
Phel_contig_4346	6128.389	-2.102146	0.7531072	-2.791297	0.00524973	0.03891132	GO:0050885	other biological processes	P
Phel_contig_4346	6128.389	-2.102146	0.7531072	-2.791297	0.00524973	0.03891132	GO:0051968	cell-cell signaling	P
Phel_contig_4346	6128.389	-2.102146	0.7531072	-2.791297	0.00524973	0.03891132	GO:0051971	other biological processes	P
Phel_contig_4346	6128.389	-2.102146	0.7531072	-2.791297	0.00524973	0.03891132	GO:0060291	cell-cell signaling	P
Phel_contig_28216	18.12167	-2.090653	0.5500408	-3.800906	0.000144168	0.003954195	GO:0050982	other biological processes	P
Phel_contig_28852	33.29032	-2.08619	0.5318634	-3.922418	8.77e-05	0.002891305	GO:0006579	other metabolic processes	P
Phel_contig_28852	33.29032	-2.08619	0.5318634	-3.922418	8.77e-05	0.002891305	GO:0009086	other metabolic processes	P
Phel_contig_28852	33.29032	-2.08619	0.5318634	-3.922418	8.77e-05	0.002891305	GO:0055123	developmental processes	P
Phel_contig_25103	29.8639319	-2.078910552	0.687935059	-3.021957561	0.002511458	0.024889585	GO:0030322	other biological processes	P
Phel_contig_25103	29.8639319	-2.078910552	0.687935059	-3.021957561	0.002511458	0.024889585	GO:0060075	other biological processes	P
Phel_contig_26615	74.27765	-2.073657	0.5696638	-3.640142	0.000272488	0.006115427	GO:0006188	other metabolic processes	P
Phel_contig_26615	74.27765	-2.073657	0.5696638	-3.640142	0.000272488	0.006115427	GO:0009117	other metabolic processes	P
Phel_contig_26615	74.27765	-2.073657	0.5696638	-3.640142	0.000272488	0.006115427	GO:0032264	other metabolic processes	P
Phel_contig_26615	74.27765	-2.073657	0.5696638	-3.640142	0.000272488	0.006115427	GO:0042632	other biological processes	P
Phel_contig_26615	74.27765	-2.073657	0.5696638	-3.640142	0.000272488	0.006115427	GO:0046033	other metabolic processes	P
Phel_contig_26615	74.27765	-2.073657	0.5696638	-3.640142	0.000272488	0.006115427	GO:0046034	other metabolic processes	P
Phel_contig_26615	74.27765	-2.073657	0.5696638	-3.640142	0.000272488	0.006115427	GO:0046039	other metabolic processes	P
Phel_contig_27144	68.58019	-2.068039	0.6393969	-3.234359	0.00121916	0.01597383	GO:0001756	developmental processes	P
Phel_contig_27144	68.58019	-2.068039	0.6393969	-3.234359	0.00121916	0.01597383	GO:0007224	signal transduction	P
Phel_contig_27144	68.58019	-2.068039	0.6393969	-3.234359	0.00121916	0.01597383	GO:0007517	developmental processes	P
Phel_contig_27144	68.58019	-2.068039	0.6393969	-3.234359	0.00121916	0.01597383	GO:0008015	other biological processes	P
Phel_contig_27144	68.58019	-2.068039	0.6393969	-3.234359	0.00121916	0.01597383	GO:0042694	other biological processes	P
Phel_contig_27144	68.58019	-2.068039	0.6393969	-3.234359	0.00121916	0.01597383	GO:0048747	developmental processes	P
Phel_contig_27144	68.58019	-2.068039	0.6393969	-3.234359	0.00121916	0.01597383	GO:0051146	developmental processes	P
Phel_contig_24239	33.98031241	-2.045496733	0.553772128	-3.693751692	0.00022097	0.005304469	GO:0001836	cell organization and biogenesis	P
Phel_contig_24239	33.98031241	-2.045496733	0.553772128	-3.693751692	0.00022097	0.005304469	GO:0001836	death	P
Phel_contig_29046	9.920937	-2.037042	0.5076325	-4.012829	6e-05	0.002278796	GO:0001736	developmental processes	P
Phel_contig_29046	9.920937	-2.037042	0.5076325	-4.012829	6e-05	0.002278796	GO:0001764	developmental processes	P
Phel_contig_29046	9.920937	-2.037042	0.5076325	-4.012829	6e-05	0.002278796	GO:0001843	developmental processes	P
Phel_contig_29046	9.920937	-2.037042	0.5076325	-4.012829	6e-05	0.002278796	GO:0001942	developmental processes	P
Phel_contig_29046	9.920937	-2.037042	0.5076325	-4.012829	6e-05	0.002278796	GO:0007156	cell adhesion	P
Phel_contig_29046	9.920937	-2.037042	0.5076325	-4.012829	6e-05	0.002278796	GO:0007186	signal transduction	P
Phel_contig_29046	9.920937	-2.037042	0.5076325	-4.012829	6e-05	0.002278796	GO:0007266	signal transduction	P
Phel_contig_29046	9.920937	-2.037042	0.5076325	-4.012829	6e-05	0.002278796	GO:0007417	developmental processes	P
Phel_contig_29046	9.920937	-2.037042	0.5076325	-4.012829	6e-05	0.002278796	GO:0007626	other biological processes	P
Phel_contig_29046	9.920937	-2.037042	0.5076325	-4.012829	6e-05	0.002278796	GO:0009952	developmental processes	P
Phel_contig_29046	9.920937	-2.037042	0.5076325	-4.012829	6e-05	0.002278796	GO:0032956	cell organization and biogenesis	P
Phel_contig_29046	9.920937	-2.037042	0.5076325	-4.012829	6e-05	0.002278796	GO:0042060	stress response	P
Phel_contig_29046	9.920937	-2.037042	0.5076325	-4.012829	6e-05	0.002278796	GO:0042249	developmental processes	P
Phel_contig_29046	9.920937	-2.037042	0.5076325	-4.012829	6e-05	0.002278796	GO:0042472	developmental processes	P
Phel_contig_29046	9.920937	-2.037042	0.5076325	-4.012829	6e-05	0.002278796	GO:0045176	other biological processes	P
Phel_contig_29046	9.920937	-2.037042	0.5076325	-4.012829	6e-05	0.002278796	GO:0048105	developmental processes	P
Phel_contig_29046	9.920937	-2.037042	0.5076325	-4.012829	6e-05	0.002278796	GO:0060071	developmental processes	P
Phel_contig_29046	9.920937	-2.037042	0.5076325	-4.012829	6e-05	0.002278796	GO:0060071	signal transduction	P
Phel_contig_29046	9.920937	-2.037042	0.5076325	-4.012829	6e-05	0.002278796	GO:0060488	developmental processes	P
Phel_contig_29046	9.920937	-2.037042	0.5076325	-4.012829	6e-05	0.002278796	GO:0060489	developmental processes	P
Phel_contig_29046	9.920937	-2.037042	0.5076325	-4.012829	6e-05	0.002278796	GO:0060490	developmental processes	P
Phel_contig_7739	3892.955	-2.029923	0.6507948	-3.119145	0.00181377	0.02041657	GO:0001867	protein metabolism	P
Phel_contig_7739	3892.955	-2.029923	0.6507948	-3.119145	0.00181377	0.02041657	GO:0001867	stress response	P
Phel_contig_7739	3892.955	-2.029923	0.6507948	-3.119145	0.00181377	0.02041657	GO:0006956	protein metabolism	P
Phel_contig_7739	3892.955	-2.029923	0.6507948	-3.119145	0.00181377	0.02041657	GO:0006956	stress response	P
Phel_contig_7739	3892.955	-2.029923	0.6507948	-3.119145	0.00181377	0.02041657	GO:0008228	cell organization and biogenesis	P
Phel_contig_7739	3892.955	-2.029923	0.6507948	-3.119145	0.00181377	0.02041657	GO:0008228	transport	P
Phel_contig_7739	3892.955	-2.029923	0.6507948	-3.119145	0.00181377	0.02041657	GO:0043654	cell organization and biogenesis	P
Phel_contig_7739	3892.955	-2.029923	0.6507948	-3.119145	0.00181377	0.02041657	GO:0043654	transport	P
Phel_contig_7739	3892.955	-2.029923	0.6507948	-3.119145	0.00181377	0.02041657	GO:0050829	stress response	P
Phel_contig_7739	3892.955	-2.029923	0.6507948	-3.119145	0.00181377	0.02041657	GO:0050830	stress response	P
Phel_contig_12417	387.8800743	-2.019524253	0.60431097	-3.341862641	0.000832182	0.012567941	GO:0001707	developmental processes	P
Phel_contig_12417	387.8800743	-2.019524253	0.60431097	-3.341862641	0.000832182	0.012567941	GO:0008104	other biological processes	P
Phel_contig_12417	387.8800743	-2.019524253	0.60431097	-3.341862641	0.000832182	0.012567941	GO:0009950	developmental processes	P
Phel_contig_12417	387.8800743	-2.019524253	0.60431097	-3.341862641	0.000832182	0.012567941	GO:0016055	signal transduction	P
Phel_contig_12417	387.8800743	-2.019524253	0.60431097	-3.341862641	0.000832182	0.012567941	GO:0048729	developmental processes	P
Phel_contig_12417	387.8800743	-2.019524253	0.60431097	-3.341862641	0.000832182	0.012567941	GO:0060027	developmental processes	P
Phel_contig_12417	387.8800743	-2.019524253	0.60431097	-3.341862641	0.000832182	0.012567941	GO:0060070	signal transduction	P
Phel_contig_28015	66.44545	-2.018337	0.6448792	-3.129791	0.001749306	0.02001037	GO:0015874	transport	P
Phel_contig_2628	121.1577	-2.013811	0.6760177	-2.978933	0.002892542	0.02721368	GO:0019433	other metabolic processes	P
Phel_contig_2628	121.1577	-2.013811	0.6760177	-2.978933	0.002892542	0.02721368	GO:0055088	other biological processes	P
Phel_contig_6655	1163.058	-2.008901	0.6839492	-2.937208	0.00331182	0.02944702	GO:0001523	other metabolic processes	P
Phel_contig_6655	1163.058	-2.008901	0.6839492	-2.937208	0.00331182	0.02944702	GO:0007565	other biological processes	P
Phel_contig_6655	1163.058	-2.008901	0.6839492	-2.937208	0.00331182	0.02944702	GO:0014070	other biological processes	P
Phel_contig_6655	1163.058	-2.008901	0.6839492	-2.937208	0.00331182	0.02944702	GO:0019373	other metabolic processes	P
Phel_contig_6655	1163.058	-2.008901	0.6839492	-2.937208	0.00331182	0.02944702	GO:0043651	other metabolic processes	P
Phel_contig_28891	13.09802	-2.000456	0.6459374	-3.096981	0.001955023	0.02143984	GO:0001525	developmental processes	P
Phel_contig_28891	13.09802	-2.000456	0.6459374	-3.096981	0.001955023	0.02143984	GO:0006725	other metabolic processes	P
Phel_contig_28891	13.09802	-2.000456	0.6459374	-3.096981	0.001955023	0.02143984	GO:0006805	other metabolic processes	P
Phel_contig_28891	13.09802	-2.000456	0.6459374	-3.096981	0.001955023	0.02143984	GO:0006809	other metabolic processes	P
Phel_contig_28891	13.09802	-2.000456	0.6459374	-3.096981	0.001955023	0.02143984	GO:0007155	cell adhesion	P
Phel_contig_28891	13.09802	-2.000456	0.6459374	-3.096981	0.001955023	0.02143984	GO:0008202	other metabolic processes	P
Phel_contig_28891	13.09802	-2.000456	0.6459374	-3.096981	0.001955023	0.02143984	GO:0008210	other metabolic processes	P
Phel_contig_28891	13.09802	-2.000456	0.6459374	-3.096981	0.001955023	0.02143984	GO:0008285	cell cycle and proliferation	P
Phel_contig_28891	13.09802	-2.000456	0.6459374	-3.096981	0.001955023	0.02143984	GO:0008631	death	P
Phel_contig_28891	13.09802	-2.000456	0.6459374	-3.096981	0.001955023	0.02143984	GO:0009404	other metabolic processes	P
Phel_contig_28891	13.09802	-2.000456	0.6459374	-3.096981	0.001955023	0.02143984	GO:0009636	other biological processes	P
Phel_contig_28891	13.09802	-2.000456	0.6459374	-3.096981	0.001955023	0.02143984	GO:0010575	other biological processes	P
Phel_contig_28891	13.09802	-2.000456	0.6459374	-3.096981	0.001955023	0.02143984	GO:0019369	other metabolic processes	P
Phel_contig_28891	13.09802	-2.000456	0.6459374	-3.096981	0.001955023	0.02143984	GO:0030199	cell organization and biogenesis	P
Phel_contig_28891	13.09802	-2.000456	0.6459374	-3.096981	0.001955023	0.02143984	GO:0030336	other biological processes	P
Phel_contig_28891	13.09802	-2.000456	0.6459374	-3.096981	0.001955023	0.02143984	GO:0032088	RNA metabolism	P
Phel_contig_28891	13.09802	-2.000456	0.6459374	-3.096981	0.001955023	0.02143984	GO:0033629	cell adhesion	P
Phel_contig_28891	13.09802	-2.000456	0.6459374	-3.096981	0.001955023	0.02143984	GO:0042572	other metabolic processes	P
Phel_contig_28891	13.09802	-2.000456	0.6459374	-3.096981	0.001955023	0.02143984	GO:0042574	other metabolic processes	P
Phel_contig_28891	13.09802	-2.000456	0.6459374	-3.096981	0.001955023	0.02143984	GO:0043065	death	P
Phel_contig_28891	13.09802	-2.000456	0.6459374	-3.096981	0.001955023	0.02143984	GO:0043542	other biological processes	P
Phel_contig_28891	13.09802	-2.000456	0.6459374	-3.096981	0.001955023	0.02143984	GO:0045766	developmental processes	P
Phel_contig_28891	13.09802	-2.000456	0.6459374	-3.096981	0.001955023	0.02143984	GO:0046427	signal transduction	P
Phel_contig_28891	13.09802	-2.000456	0.6459374	-3.096981	0.001955023	0.02143984	GO:0046466	other metabolic processes	P
Phel_contig_28891	13.09802	-2.000456	0.6459374	-3.096981	0.001955023	0.02143984	GO:0048514	developmental processes	P
Phel_contig_28891	13.09802	-2.000456	0.6459374	-3.096981	0.001955023	0.02143984	GO:0070301	stress response	P
Phel_contig_27210	67.12478	-1.988436	0.5844044	-3.4025	0.000667724	0.01105378	GO:0030198	cell organization and biogenesis	P
Phel_contig_28343	6.776649	-1.967185	0.689318	-2.853813	0.004319793	0.03460788	GO:0000122	RNA metabolism	P
Phel_contig_28343	6.776649	-1.967185	0.689318	-2.853813	0.004319793	0.03460788	GO:0001657	developmental processes	P
Phel_contig_28343	6.776649	-1.967185	0.689318	-2.853813	0.004319793	0.03460788	GO:0001658	developmental processes	P
Phel_contig_28343	6.776649	-1.967185	0.689318	-2.853813	0.004319793	0.03460788	GO:0001822	developmental processes	P
Phel_contig_28343	6.776649	-1.967185	0.689318	-2.853813	0.004319793	0.03460788	GO:0006351	RNA metabolism	P
Phel_contig_28343	6.776649	-1.967185	0.689318	-2.853813	0.004319793	0.03460788	GO:0007507	developmental processes	P
Phel_contig_28343	6.776649	-1.967185	0.689318	-2.853813	0.004319793	0.03460788	GO:0008406	developmental processes	P
Phel_contig_28343	6.776649	-1.967185	0.689318	-2.853813	0.004319793	0.03460788	GO:0016575	cell organization and biogenesis	P
Phel_contig_28343	6.776649	-1.967185	0.689318	-2.853813	0.004319793	0.03460788	GO:0016575	protein metabolism	P
Phel_contig_28343	6.776649	-1.967185	0.689318	-2.853813	0.004319793	0.03460788	GO:0021553	developmental processes	P
Phel_contig_28343	6.776649	-1.967185	0.689318	-2.853813	0.004319793	0.03460788	GO:0021889	developmental processes	P
Phel_contig_28343	6.776649	-1.967185	0.689318	-2.853813	0.004319793	0.03460788	GO:0021983	developmental processes	P
Phel_contig_28343	6.776649	-1.967185	0.689318	-2.853813	0.004319793	0.03460788	GO:0022008	developmental processes	P
Phel_contig_28343	6.776649	-1.967185	0.689318	-2.853813	0.004319793	0.03460788	GO:0030177	signal transduction	P
Phel_contig_28343	6.776649	-1.967185	0.689318	-2.853813	0.004319793	0.03460788	GO:0030325	developmental processes	P
Phel_contig_28343	6.776649	-1.967185	0.689318	-2.853813	0.004319793	0.03460788	GO:0031129	cell-cell signaling	P
Phel_contig_28343	6.776649	-1.967185	0.689318	-2.853813	0.004319793	0.03460788	GO:0035019	other biological processes	P
Phel_contig_28343	6.776649	-1.967185	0.689318	-2.853813	0.004319793	0.03460788	GO:0042473	developmental processes	P
Phel_contig_28343	6.776649	-1.967185	0.689318	-2.853813	0.004319793	0.03460788	GO:0042733	developmental processes	P
Phel_contig_28343	6.776649	-1.967185	0.689318	-2.853813	0.004319793	0.03460788	GO:0045892	RNA metabolism	P
Phel_contig_28343	6.776649	-1.967185	0.689318	-2.853813	0.004319793	0.03460788	GO:0045893	RNA metabolism	P
Phel_contig_28343	6.776649	-1.967185	0.689318	-2.853813	0.004319793	0.03460788	GO:0045944	RNA metabolism	P
Phel_contig_28343	6.776649	-1.967185	0.689318	-2.853813	0.004319793	0.03460788	GO:0048566	developmental processes	P
Phel_contig_28343	6.776649	-1.967185	0.689318	-2.853813	0.004319793	0.03460788	GO:0060173	developmental processes	P
Phel_contig_30271	10.36311	-1.943946	0.6987371	-2.782085	0.005401095	0.03964739	GO:0006310	DNA metabolism	P
Phel_contig_26754	41.41758	-1.935991	0.6521161	-2.968782	0.002989825	0.02765848	GO:0009086	other metabolic processes	P
Phel_contig_26754	41.41758	-1.935991	0.6521161	-2.968782	0.002989825	0.02765848	GO:0033477	other metabolic processes	P
Phel_contig_26754	41.41758	-1.935991	0.6521161	-2.968782	0.002989825	0.02765848	GO:0046500	other metabolic processes	P
Phel_contig_1780	3562.532241	-1.916472252	0.641729722	-2.986416534	0.002822679	0.02682252	GO:0001764	developmental processes	P
Phel_contig_1780	3562.532241	-1.916472252	0.641729722	-2.986416534	0.002822679	0.02682252	GO:0006897	cell organization and biogenesis	P
Phel_contig_1780	3562.532241	-1.916472252	0.641729722	-2.986416534	0.002822679	0.02682252	GO:0006897	transport	P
Phel_contig_1780	3562.532241	-1.916472252	0.641729722	-2.986416534	0.002822679	0.02682252	GO:0031175	cell organization and biogenesis	P
Phel_contig_1780	3562.532241	-1.916472252	0.641729722	-2.986416534	0.002822679	0.02682252	GO:0031175	developmental processes	P
Phel_contig_20820	66.95972244	-1.908032068	0.550516244	-3.465896036	0.000528468	0.009467486	GO:0006166	other metabolic processes	P
